sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,parcel_0,parcel_1,parcel_2
1.0,3.0,1.0,4.0,3.0,1.0,3.0,4.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1,1,0
2.0,0.0,1.0,7.0,2.0,0.0,3.0,6.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0,1.0,0.0,1.0,1.0,5.0,0,1,0
0.0,1.0,7.0,1.0,3.0,1.0,1.0,5.0,4.0,0.0,5.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1,1,1
1.0,1.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,0.0,2.0,1.0,0.0,5.0,2.0,2.0,1.0,4.0,2.0,1.0,0,0,0
3.0,4.0,4.0,2.0,5.0,1.0,8.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,1,1,1
0.0,3.0,5.0,3.0,2.0,2.0,9.0,6.0,1.0,0.0,5.0,3.0,3.0,0.0,1.0,3.0,5.0,1.0,3.0,4.0,1,1,0
1.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,5.0,7.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,1,1,0
3.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,5.0,4.0,0,0,0
1.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,5.0,1.0,2.0,1.0,3.0,4.0,1,1,1
0.0,1.0,2.0,2.0,4.0,2.0,3.0,5.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,1.0,1,1,0
0.0,1.0,2.0,4.0,4.0,1.0,1.0,5.0,0.0,3.0,4.0,4.0,3.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,1,1,1
0.0,0.0,3.0,1.0,2.0,5.0,4.0,0.0,2.0,1.0,2.0,2.0,8.0,3.0,4.0,1.0,0.0,1.0,2.0,5.0,1,1,1
3.0,5.0,3.0,1.0,3.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,10.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1,1,0
1.0,3.0,4.0,2.0,3.0,1.0,8.0,7.0,0.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,2.0,6.0,3.0,0.0,1,0,0
2.0,1.0,5.0,8.0,3.0,1.0,4.0,1.0,1.0,3.0,5.0,4.0,1.0,3.0,5.0,1.0,3.0,1.0,2.0,0.0,1,1,0
0.0,1.0,2.0,5.0,2.0,0.0,6.0,12.0,1.0,2.0,4.0,1.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1,0
0.0,0.0,1.0,2.0,7.0,1.0,1.0,6.0,0.0,1.0,3.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0,2.0,2.0,0,1,0
3.0,0.0,4.0,1.0,7.0,1.0,5.0,5.0,0.0,0.0,2.0,6.0,6.0,1.0,4.0,2.0,7.0,1.0,0.0,1.0,1,0,0
2.0,2.0,5.0,5.0,5.0,2.0,3.0,8.0,0.0,0.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,1,1,0
0.0,2.0,4.0,0.0,6.0,1.0,7.0,4.0,0.0,1.0,4.0,7.0,4.0,1.0,4.0,0.0,1.0,2.0,4.0,2.0,1,1,1
0.0,2.0,4.0,3.0,2.0,3.0,6.0,5.0,3.0,5.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1,1,1
1.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,4.0,5.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,0,0,0
2.0,1.0,4.0,2.0,3.0,0.0,7.0,7.0,0.0,0.0,4.0,2.0,7.0,2.0,1.0,1.0,5.0,4.0,0.0,0.0,1,0,0
2.0,1.0,4.0,1.0,5.0,0.0,4.0,3.0,4.0,2.0,0.0,3.0,4.0,2.0,7.0,2.0,2.0,3.0,4.0,6.0,1,1,1
3.0,0.0,1.0,1.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,0,0,0
1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,6.0,0,0,0
4.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,4.0,3.0,1.0,0.0,2.0,4.0,0.0,0,0,0
2.0,2.0,4.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,8.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1,1,1
0.0,2.0,2.0,6.0,3.0,1.0,1.0,6.0,1.0,1.0,3.0,3.0,1.0,3.0,6.0,0.0,1.0,3.0,5.0,1.0,0,1,0
0.0,0.0,1.0,7.0,3.0,0.0,0.0,5.0,1.0,3.0,0.0,5.0,1.0,8.0,7.0,1.0,2.0,1.0,1.0,3.0,0,1,0
0.0,0.0,3.0,3.0,3.0,1.0,7.0,2.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1,1,0
1.0,3.0,2.0,5.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,6.0,4.0,5.0,3.0,0.0,0.0,0.0,5.0,5.0,0,1,0
1.0,2.0,3.0,2.0,6.0,1.0,4.0,7.0,1.0,0.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,1,1,0
1.0,1.0,6.0,6.0,6.0,0.0,1.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,1,1,0
2.0,0.0,4.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,7.0,7.0,3.0,5.0,1.0,1.0,3.0,0.0,3.0,1,1,0
0.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,6.0,6.0,2.0,1.0,0.0,2.0,0.0,4.0,2.0,1,1,1
2.0,3.0,4.0,6.0,6.0,0.0,2.0,6.0,0.0,1.0,4.0,9.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0,1,0
2.0,0.0,0.0,2.0,5.0,0.0,4.0,5.0,1.0,0.0,7.0,2.0,7.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,1,0,0
0.0,0.0,2.0,0.0,3.0,1.0,4.0,7.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,1,0,0
0.0,2.0,2.0,3.0,3.0,1.0,6.0,7.0,0.0,2.0,8.0,3.0,4.0,2.0,4.0,0.0,3.0,2.0,0.0,1.0,1,1,0
0.0,1.0,1.0,5.0,3.0,0.0,6.0,4.0,0.0,1.0,3.0,7.0,8.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,0,1,0
0.0,1.0,1.0,4.0,8.0,2.0,1.0,4.0,1.0,0.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0,1.0,1,1,0
0.0,2.0,2.0,2.0,6.0,5.0,3.0,3.0,1.0,5.0,6.0,5.0,5.0,1.0,2.0,0.0,3.0,1.0,3.0,4.0,1,1,1
0.0,2.0,3.0,7.0,1.0,1.0,2.0,4.0,0.0,2.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,0,1,0
1.0,2.0,5.0,1.0,4.0,0.0,5.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1,1,1
3.0,0.0,4.0,3.0,3.0,1.0,2.0,6.0,0.0,0.0,2.0,2.0,5.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,1,0,0
2.0,1.0,2.0,1.0,10.0,1.0,9.0,4.0,0.0,1.0,5.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,1,1,0
2.0,1.0,2.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,4.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,0,1,0
0.0,1.0,2.0,6.0,5.0,0.0,7.0,4.0,1.0,3.0,2.0,6.0,4.0,3.0,0.0,2.0,4.0,0.0,0.0,1.0,1,1,0
2.0,2.0,6.0,2.0,3.0,4.0,7.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,1.0,0,0,0
2.0,1.0,2.0,2.0,4.0,0.0,4.0,6.0,0.0,1.0,5.0,3.0,6.0,2.0,6.0,0.0,1.0,1.0,5.0,1.0,1,1,0
2.0,3.0,2.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,2.0,4.0,7.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,1,1,1
0.0,3.0,4.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,3.0,4.0,10.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,1,1,0
0.0,2.0,1.0,7.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,3.0,8.0,3.0,6.0,0.0,1.0,0.0,2.0,2.0,0,1,0
2.0,3.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,7.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,0,1,0
2.0,0.0,1.0,2.0,6.0,2.0,7.0,4.0,0.0,1.0,4.0,4.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,1,0,0
4.0,3.0,2.0,4.0,2.0,0.0,1.0,9.0,0.0,4.0,6.0,3.0,5.0,3.0,7.0,0.0,0.0,0.0,3.0,1.0,0,1,0
1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,1.0,6.0,4.0,0.0,6.0,5.0,1.0,1.0,0.0,3.0,4.0,0,1,0
0.0,1.0,2.0,1.0,4.0,0.0,3.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,5.0,2.0,1,1,1
0.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,0.0,3.0,5.0,3.0,7.0,3.0,6.0,0.0,3.0,1.0,3.0,3.0,0,1,0
5.0,1.0,5.0,2.0,2.0,1.0,2.0,6.0,2.0,0.0,1.0,6.0,4.0,3.0,5.0,0.0,0.0,1.0,3.0,2.0,1,1,0
3.0,1.0,5.0,2.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,7.0,6.0,3.0,5.0,1.0,2.0,1.0,4.0,4.0,1,1,0
0.0,3.0,3.0,5.0,0.0,4.0,1.0,6.0,0.0,0.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0,0,1,0
0.0,2.0,0.0,9.0,2.0,0.0,0.0,4.0,1.0,3.0,6.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,0,1,0
3.0,3.0,8.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,4.0,10.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1,1,1
2.0,1.0,7.0,1.0,1.0,0.0,9.0,6.0,0.0,1.0,4.0,10.0,8.0,1.0,1.0,0.0,3.0,2.0,5.0,2.0,1,0,0
2.0,5.0,1.0,3.0,5.0,0.0,5.0,5.0,1.0,0.0,4.0,3.0,4.0,1.0,1.0,2.0,3.0,5.0,0.0,1.0,1,0,0
4.0,1.0,3.0,3.0,4.0,3.0,2.0,7.0,0.0,1.0,2.0,3.0,6.0,6.0,0.0,0.0,4.0,1.0,5.0,2.0,1,1,0
0.0,0.0,2.0,2.0,4.0,1.0,1.0,6.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,2.0,0.0,1,1,0
1.0,0.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,3.0,4.0,0.0,6.0,0.0,1.0,2.0,2.0,2.0,1,1,1
0.0,2.0,4.0,4.0,1.0,2.0,3.0,2.0,0.0,1.0,6.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1,1,0
1.0,0.0,4.0,1.0,3.0,2.0,4.0,6.0,4.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1,1,1
3.0,2.0,1.0,0.0,4.0,0.0,7.0,7.0,1.0,2.0,4.0,0.0,6.0,2.0,3.0,4.0,5.0,4.0,5.0,1.0,1,0,0
2.0,1.0,3.0,1.0,1.0,2.0,0.0,5.0,2.0,2.0,2.0,8.0,4.0,3.0,4.0,0.0,3.0,4.0,2.0,0.0,1,1,0
2.0,0.0,1.0,1.0,7.0,1.0,9.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,4.0,3.0,1.0,1,0,0
1.0,0.0,3.0,2.0,6.0,3.0,6.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1,1,1
2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0,1,0
0.0,1.0,1.0,1.0,8.0,1.0,1.0,7.0,0.0,2.0,7.0,3.0,4.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,1,1,0
2.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,0.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1,1,1
1.0,2.0,1.0,0.0,2.0,2.0,9.0,5.0,0.0,3.0,6.0,0.0,6.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,1,1,1
3.0,3.0,2.0,1.0,2.0,1.0,6.0,2.0,5.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,7.0,2.0,2.0,0,0,0
0.0,3.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0,0.0,3.0,1.0,2.0,0.0,1,1,0
0.0,1.0,2.0,2.0,10.0,0.0,4.0,3.0,0.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1,1,1
1.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,5.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,0,0,0
0.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,4.0,5.0,4.0,6.0,2.0,0.0,4.0,0.0,2.0,2.0,0,1,0
0.0,4.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,7.0,2.0,3.0,0.0,0.0,0.0,6.0,1.0,0,1,0
1.0,0.0,1.0,1.0,2.0,2.0,6.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,0.0,6.0,2.0,1.0,1.0,1,1,0
2.0,1.0,0.0,1.0,8.0,2.0,1.0,5.0,0.0,1.0,4.0,4.0,5.0,3.0,2.0,0.0,1.0,3.0,3.0,3.0,1,1,0
1.0,1.0,3.0,5.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,0.0,4.0,5.0,5.0,1.0,1.0,0.0,2.0,3.0,0,1,0
2.0,5.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,2.0,6.0,6.0,3.0,6.0,3.0,1.0,1.0,1.0,5.0,1.0,0,1,0
5.0,3.0,1.0,3.0,6.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,0.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,0,0,0
0.0,2.0,3.0,1.0,3.0,5.0,5.0,7.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,0,0,0
3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,0,0,0
1.0,3.0,2.0,0.0,5.0,0.0,1.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,0.0,3.0,1.0,1.0,2.0,1,1,0
3.0,1.0,1.0,6.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,6.0,4.0,2.0,1.0,0.0,0.0,5.0,3.0,0,1,0
2.0,2.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,2.0,4.0,2.0,7.0,4.0,11.0,0.0,1.0,1.0,6.0,2.0,0,1,0
3.0,1.0,2.0,3.0,4.0,2.0,6.0,3.0,1.0,0.0,3.0,8.0,3.0,2.0,2.0,1.0,4.0,0.0,1.0,2.0,1,1,0
4.0,0.0,1.0,1.0,2.0,1.0,3.0,7.0,0.0,4.0,4.0,8.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,3.0,1,1,0
3.0,2.0,2.0,1.0,4.0,0.0,5.0,1.0,4.0,5.0,5.0,1.0,6.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1,1,1
2.0,0.0,4.0,3.0,2.0,0.0,1.0,6.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,0.0,4.0,0.0,1,1,0
1.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,3.0,1.0,3.0,0.0,3.0,4.0,3.0,0.0,1.0,0.0,5.0,4.0,0,1,0
1.0,0.0,3.0,1.0,1.0,2.0,1.0,7.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,1.0,2.0,0,0,0
1.0,3.0,2.0,3.0,2.0,0.0,1.0,5.0,1.0,3.0,2.0,6.0,3.0,5.0,5.0,0.0,2.0,0.0,5.0,2.0,0,1,0
2.0,0.0,5.0,0.0,3.0,0.0,6.0,7.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,2.0,1,0,0
3.0,4.0,2.0,7.0,3.0,1.0,3.0,3.0,1.0,2.0,0.0,4.0,3.0,2.0,2.0,1.0,0.0,4.0,3.0,2.0,0,0,0
0.0,1.0,2.0,6.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,0,1,0
3.0,1.0,2.0,2.0,2.0,2.0,6.0,7.0,0.0,1.0,3.0,4.0,6.0,1.0,3.0,2.0,5.0,3.0,1.0,0.0,1,0,0
1.0,3.0,3.0,1.0,4.0,0.0,1.0,4.0,3.0,5.0,5.0,3.0,6.0,1.0,5.0,0.0,3.0,2.0,0.0,4.0,1,1,1
1.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,8.0,3.0,6.0,6.0,1.0,1.0,2.0,5.0,2.0,0,1,0
2.0,3.0,1.0,0.0,6.0,2.0,6.0,11.0,1.0,0.0,5.0,6.0,5.0,0.0,3.0,1.0,7.0,1.0,0.0,2.0,1,0,0
1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,5.0,2.0,6.0,3.0,5.0,0.0,5.0,3.0,1.0,1.0,1,1,0
0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,6.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,0,1,0
2.0,2.0,3.0,6.0,1.0,0.0,0.0,3.0,1.0,0.0,10.0,3.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,0,1,0
0.0,1.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,7.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,0,1,0
0.0,2.0,7.0,2.0,1.0,0.0,4.0,2.0,3.0,4.0,0.0,3.0,8.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,1,1,1
1.0,2.0,3.0,2.0,3.0,0.0,2.0,4.0,1.0,2.0,1.0,7.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1,1,0
0.0,0.0,5.0,3.0,3.0,1.0,6.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,1,1,0
1.0,0.0,1.0,7.0,1.0,0.0,2.0,5.0,0.0,2.0,2.0,4.0,4.0,6.0,7.0,1.0,0.0,0.0,1.0,5.0,0,1,0
2.0,1.0,3.0,2.0,5.0,0.0,8.0,6.0,1.0,0.0,2.0,3.0,6.0,3.0,1.0,2.0,6.0,3.0,0.0,1.0,1,0,0
2.0,2.0,5.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,3.0,1,1,0
2.0,3.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,5.0,0,0,0
0.0,0.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,1,1,1
4.0,0.0,3.0,7.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,6.0,3.0,3.0,9.0,0.0,3.0,0.0,5.0,2.0,0,1,0
0.0,0.0,4.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,5.0,5.0,4.0,7.0,3.0,0.0,3.0,1.0,1.0,1.0,1,1,0
1.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,5.0,1.0,6.0,0.0,4.0,2.0,1,1,1
1.0,2.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,0.0,6.0,2.0,6.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,1,1,1
4.0,6.0,3.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,5.0,4.0,2.0,2.0,0,0,0
0.0,1.0,6.0,2.0,6.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1,1,1
0.0,1.0,5.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1,0,0
4.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,6.0,1.0,0,0,0
0.0,1.0,1.0,6.0,0.0,2.0,0.0,9.0,0.0,2.0,1.0,3.0,6.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0
6.0,2.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,0.0,0.0,2.0,6.0,2.0,0,0,0
1.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,0.0,2.0,4.0,6.0,1.0,3.0,0.0,4.0,0.0,1.0,3.0,1,1,0
5.0,1.0,7.0,4.0,3.0,1.0,7.0,7.0,0.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,10.0,1.0,0.0,0.0,1,0,0
0.0,3.0,3.0,4.0,2.0,0.0,0.0,6.0,0.0,3.0,4.0,6.0,3.0,6.0,4.0,2.0,1.0,0.0,6.0,3.0,0,1,0
3.0,0.0,2.0,1.0,5.0,4.0,1.0,3.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,1,1,1
0.0,2.0,0.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0
2.0,2.0,5.0,2.0,3.0,2.0,7.0,0.0,3.0,3.0,1.0,4.0,5.0,0.0,6.0,2.0,2.0,4.0,4.0,2.0,0,0,0
1.0,2.0,3.0,3.0,1.0,0.0,8.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,6.0,2.0,1,1,1
0.0,1.0,4.0,0.0,2.0,1.0,7.0,6.0,2.0,2.0,4.0,2.0,4.0,6.0,4.0,1.0,3.0,1.0,1.0,2.0,1,1,0
0.0,1.0,5.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,4.0,4.0,9.0,2.0,1.0,2.0,7.0,2.0,2.0,1.0,1,1,0
1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,3.0,2.0,1.0,2.0,1,1,0
1.0,0.0,2.0,3.0,1.0,3.0,3.0,8.0,1.0,2.0,1.0,6.0,5.0,4.0,8.0,0.0,5.0,1.0,4.0,1.0,1,1,0
1.0,3.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,1.0,2.0,5.0,5.0,1.0,4.0,0.0,2.0,2.0,3.0,0.0,1,1,1
1.0,3.0,6.0,4.0,4.0,1.0,9.0,11.0,0.0,0.0,4.0,4.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1,0,0
0.0,0.0,1.0,2.0,2.0,1.0,2.0,7.0,0.0,2.0,7.0,5.0,4.0,1.0,5.0,0.0,2.0,0.0,3.0,2.0,0,1,0
2.0,1.0,2.0,2.0,4.0,1.0,3.0,6.0,0.0,2.0,0.0,3.0,7.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,1,1,0
0.0,2.0,2.0,2.0,1.0,0.0,6.0,2.0,0.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,0.0,3.0,2.0,5.0,1,1,0
0.0,2.0,2.0,7.0,4.0,0.0,4.0,6.0,1.0,2.0,3.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,4.0,0.0,0,1,0
0.0,3.0,4.0,4.0,4.0,1.0,3.0,6.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,0.0,3.0,1.0,1.0,3.0,1,1,0
2.0,1.0,2.0,4.0,1.0,0.0,5.0,4.0,0.0,1.0,3.0,3.0,3.0,5.0,5.0,2.0,3.0,1.0,1.0,0.0,1,1,0
1.0,1.0,3.0,4.0,2.0,2.0,2.0,7.0,1.0,2.0,1.0,2.0,5.0,5.0,7.0,0.0,2.0,0.0,4.0,1.0,0,1,0
2.0,1.0,0.0,0.0,5.0,0.0,4.0,5.0,0.0,1.0,3.0,3.0,3.0,2.0,4.0,0.0,4.0,0.0,1.0,1.0,1,1,0
0.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,6.0,6.0,5.0,2.0,3.0,2.0,1.0,5.0,2.0,1.0,1,1,1
2.0,0.0,4.0,1.0,1.0,2.0,3.0,5.0,0.0,1.0,3.0,4.0,5.0,1.0,5.0,0.0,0.0,2.0,3.0,0.0,1,1,0
1.0,1.0,4.0,2.0,3.0,2.0,7.0,6.0,1.0,1.0,7.0,12.0,8.0,3.0,4.0,1.0,6.0,2.0,2.0,0.0,1,0,0
0.0,3.0,2.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,6.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,1,1,0
0.0,3.0,2.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,6.0,3.0,5.0,4.0,4.0,1.0,5.0,0.0,0.0,0.0,1,1,0
0.0,2.0,2.0,6.0,0.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,7.0,0.0,6.0,1.0,2.0,0.0,7.0,2.0,0,1,0
0.0,4.0,2.0,2.0,5.0,0.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,0.0,2.0,4.0,2.0,1,1,1
3.0,0.0,3.0,1.0,4.0,0.0,5.0,5.0,1.0,0.0,2.0,5.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,1,0,0
